,names,labels
263,../Dataset_new/Cracks/VA109220161214965.jpg492418379168.png,Cracks
576,../Dataset_new/Cracks/VA0019201703163034.jpg6970183791.png,Cracks
893,../Dataset_new/Cracks/VA1050201706232618.jpg540576427.png,Cracks
2620,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217927v1.jpeg276566723250.png,Exposedbars
2937,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217737v1.jpeg982206325607.png,Exposedbars
2213,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217851v0.jpeg2596626181.png,Corrosionstain
733,../Dataset_new/Cracks/VA0287201707122554.jpg1025853266344.png,Cracks
1223,../Dataset_new/Cracks/VA0187201610121487.jpg7889451012174.png,Cracks
183,../Dataset_new/Cracks/VA_2.0_0.8_0.8_1.0_0.9_21830322v0.jpeg81748091492.png,Cracks
3237,../Dataset_new/Spalling/MS0221201710161423.jpg87564315541.png,Spalling
134,../Dataset_new/Cracks/VA_3.0_1.0_0.5_1.0_1.5_21442480v0.jpeg4840122444.png,Cracks
1860,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217921v0.jpeg37866525260.png,Corrosionstain
862,../Dataset_new/Cracks/VA0584201605253117.jpg4800293935.png,Cracks
678,../Dataset_new/Cracks/VA0175201612042487.jpg2156951581419.png,Cracks
649,../Dataset_new/Cracks/VA0170201612062736.jpg34370614282.png,Cracks
2114,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217915v0.jpeg1193277171111.png,Corrosionstain
1073,../Dataset_new/Cracks/VA1105201609082543.jpg399458405156.png,Cracks
3097,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217602v0.jpeg1613271386.png,Exposedbars
426,../Dataset_new/Cracks/VA1064201705042234.jpg1111352672437.png,Cracks
2652,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.42_3217805v0.jpeg367126280379.png,Exposedbars
3155,../Dataset_new/Exposedbars/VA_3.0_0.8_0.8_1.0_1.92_3217487v0.jpeg749688431080.png,Exposedbars
254,../Dataset_new/Cracks/VA057720161130888.jpg75112287481.png,Cracks
3104,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217658v0.jpeg301251914796.png,Exposedbars
2967,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.44_3217429v1.jpeg900304479231.png,Exposedbars
322,../Dataset_new/Cracks/VA1091201612141045.jpg174399221430.png,Cracks
352,../Dataset_new/Cracks/VA0157201610112271.jpg591715848478.png,Cracks
3270,../Dataset_new/Spalling/VA_3.0_1.0_0.8_5.0_12.0_3217577v0.jpeg1231331322184.png,Spalling
1848,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217698v0.jpeg568672169398.png,Corrosionstain
1462,../Dataset_new/Corrosionstain/VA0235201710121483.jpg894574262242.png,Corrosionstain
205,../Dataset_new/Cracks/KA0047201607061029.jpg116411611263453.png,Cracks
2248,../Dataset_new/Corrosionstain/VA_3.0_0.8_0.5_1.0_0.84_3217944v0.jpeg10566265220.png,Corrosionstain
3117,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217798v0.jpeg721122335804.png,Exposedbars
1194,../Dataset_new/Cracks/VA0130201609271396.jpg125386141333.png,Cracks
2456,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_3.0_9.0_3217718v0.jpeg48626591107.png,Exposedbars
2018,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217654v0.jpeg6071215126135.png,Corrosionstain
1872,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v0.jpeg025084211.png,Corrosionstain
453,../Dataset_new/Cracks/VA1095201612132322.jpg1072482270404.png,Cracks
2538,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217660v0.jpeg2867361323376.png,Exposedbars
3368,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.42_3217805v0.jpeg291292250233.png,Spalling
1225,../Dataset_new/Cracks/VA0188201610121299.jpg3605661126207.png,Cracks
963,../Dataset_new/Cracks/VA1088201610062787.jpg16217768880.png,Cracks
265,../Dataset_new/Cracks/VA110020170104957.jpg644414676319.png,Cracks
1297,../Dataset_new/Cracks/VA_3.0_0.6_0.5_1.0_0.9_3217623v0.jpeg1287323248464.png,Cracks
2238,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.44_3217848v3.jpeg7288199185.png,Corrosionstain
374,../Dataset_new/Cracks/VA0321201711042339.jpg368323927592.png,Cracks
339,../Dataset_new/Cracks/VA1101201701041268.jpg512392328499.png,Cracks
2657,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_3.0_1.8_3217518v1.jpeg2534480383337.png,Exposedbars
2779,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217652v0.jpeg4765331004382.png,Exposedbars
586,../Dataset_new/Cracks/VA0023201703172579.jpg6410274745.png,Cracks
1635,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg725897187117.png,Corrosionstain
3156,../Dataset_new/Exposedbars/VA_3.0_0.8_0.8_1.0_1.92_3217487v0.jpeg69235508688.png,Exposedbars
651,../Dataset_new/Cracks/VA0170201612062839.jpg94818981124.png,Cracks
447,../Dataset_new/Cracks/VA1093201612132266.jpg412557674360.png,Cracks
1950,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217504v2.jpeg5801312516281.png,Corrosionstain
1537,../Dataset_new/Corrosionstain/VA_3.0_1.0_1.0_1.0_3.0_3217721v6.jpeg133076050.png,Corrosionstain
1346,../Dataset_new/Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140351v1.jpeg404451365152.png,Corrosionstain
3141,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217903v2.jpeg22833813231012.png,Exposedbars
2740,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217565v0.jpeg1683691548357.png,Exposedbars
3325,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217781v0.jpeg3104861064332.png,Spalling
45,../Dataset_new/Cracks/VA_2.0_0.4_0.8_1.0_0.64_84140360v2.jpeg688810946143.png,Cracks
1035,../Dataset_new/Cracks/VA1090201610072931.jpg475498285375.png,Cracks
3329,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217868v0.jpeg985597205395.png,Spalling
2305,../Dataset_new/Exposedbars/VA0152201609151495.jpg708622124166.png,Exposedbars
2380,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_10.0_24.0_3217417v1.jpeg756384268186.png,Exposedbars
431,../Dataset_new/Cracks/VA1064201705042367.jpg1005471449209.png,Cracks
1902,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217992v0.jpeg450521144127.png,Corrosionstain
3081,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217515v0.jpeg9645121736437.png,Exposedbars
20,../Dataset_new/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140363v0.jpeg731414119238.png,Cracks
1932,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.8_1.0_0.67_3217740v1.jpeg58349717282.png,Corrosionstain
409,../Dataset_new/Cracks/VA0589201611302427.jpg15391010261190.png,Cracks
2292,../Dataset_new/Exposedbars/MS0170201710181376.jpg540565203353.png,Exposedbars
165,../Dataset_new/Cracks/VA_2.0_0.8_0.5_1.0_0.8_21830315v0.jpeg631421527913.png,Cracks
1032,../Dataset_new/Cracks/VA1090201610072909.jpg0335707121.png,Cracks
3258,../Dataset_new/Spalling/VA0234201710121368.jpg2582481121503.png,Spalling
2023,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217671v0.jpeg633799202236.png,Corrosionstain
3417,../Dataset_new/Spalling/VA_3.0_0.6_0.5_1.0_0.9_3217928v0.jpeg116229579404.png,Spalling
2429,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_1.0_3.0_3217721v4.jpeg451313482146.png,Exposedbars
1729,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217932v0.jpeg7030158127.png,Corrosionstain
2859,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217873v3.jpeg696337816295.png,Exposedbars
1416,../Dataset_new/Corrosionstain/VA0049201710281294.jpg5955729946.png,Corrosionstain
2495,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217466v2.jpeg693562137245.png,Exposedbars
1815,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3218004v1.jpeg1796111235289.png,Corrosionstain
618,../Dataset_new/Cracks/VA0147201610112648.jpg1067485304757.png,Cracks
1901,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217992v0.jpeg1502555129106.png,Corrosionstain
3263,../Dataset_new/Spalling/VA0284201706271352.jpg916539558522.png,Spalling
1414,../Dataset_new/Corrosionstain/VA0049201710281294.jpg8405939250.png,Corrosionstain
1133,../Dataset_new/Cracks/MS0217201710161492.jpg528274443229.png,Cracks
973,../Dataset_new/Cracks/VA1088201610063075.jpg444486328338.png,Cracks
1376,../Dataset_new/Corrosionstain/VA_3.0_1.0_0.5_1.0_1.5_21442472v1.jpeg1750717424.png,Corrosionstain
3079,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217433v0.jpeg494219336238.png,Exposedbars
2231,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.44_3217756v2.jpeg1211112311181.png,Corrosionstain
737,../Dataset_new/Cracks/VA0308201706202557.jpg6520195596.png,Cracks
1495,../Dataset_new/Corrosionstain/VA0595201706021290.jpg5638948057.png,Corrosionstain
1792,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217940v0.jpeg610169105147.png,Corrosionstain
1488,../Dataset_new/Corrosionstain/VA0595201706021290.jpg1495692305188.png,Corrosionstain
2176,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.63_3217941v1.jpeg578408216171.png,Corrosionstain
2596,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217888v0.jpeg420314789509.png,Exposedbars
2718,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217509v0.jpeg483951300364.png,Exposedbars
732,../Dataset_new/Cracks/VA0285201706163073.jpg859101451017.png,Cracks
1367,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_3.0_2.7_21442441v1.jpeg626385123383.png,Corrosionstain
959,../Dataset_new/Cracks/VA1088201610062629.jpg8697284691.png,Cracks
1712,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217920v0.jpeg135060991128.png,Corrosionstain
2794,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217703v1.jpeg378863296224.png,Exposedbars
2630,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3218002v0.jpeg708679296349.png,Exposedbars
1261,../Dataset_new/Cracks/VA0595201706021411.jpg158724942164.png,Cracks
2821,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217802v0.jpeg652482491219.png,Exposedbars
3343,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217892v2.jpeg702519418210.png,Spalling
3261,../Dataset_new/Spalling/VA0235201710121366.jpg57890533789.png,Spalling
3087,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217560v0.jpeg504170409584.png,Exposedbars
2572,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217813v0.jpeg1113403687446.png,Exposedbars
801,../Dataset_new/Cracks/VA0546201710082478.jpg62428395918.png,Cracks
916,../Dataset_new/Cracks/VA1060201707202725.jpg869536201664.png,Cracks
90,../Dataset_new/Cracks/VA_2.0_1.0_0.8_1.0_1.12_21830278v0.jpeg1217393423.png,Cracks
599,../Dataset_new/Cracks/VA0032201712173082.jpg0132673286.png,Cracks
2128,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217930v0.jpeg1023616181312.png,Corrosionstain
3106,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217681v1.jpeg794311601142.png,Exposedbars
2194,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217672v0.jpeg56226418088.png,Corrosionstain
256,../Dataset_new/Cracks/VA105720171006904.jpg739672272250.png,Cracks
1026,../Dataset_new/Cracks/VA1090201610072853.jpg7240204691.png,Cracks
787,../Dataset_new/Cracks/VA0498201609142639.jpg6042336787.png,Cracks
2939,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217750v1.jpeg3281661390892.png,Exposedbars
2802,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217757v0.jpeg75016611232.png,Exposedbars
2582,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217868v3.jpeg622344717424.png,Exposedbars
1449,../Dataset_new/Corrosionstain/VA0235201710121353.jpg121971185137.png,Corrosionstain
1165,../Dataset_new/Cracks/MS0327201709301334.jpg824133132936.png,Cracks
1084,../Dataset_new/Cracks/MS0062201710253221.jpg833243391326.png,Cracks
899,../Dataset_new/Cracks/VA1052201706232571.jpg690181250546.png,Cracks
2734,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217559v0.jpeg3348447697.png,Exposedbars
1833,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.18_3217995v0.jpeg51929016989.png,Corrosionstain
858,../Dataset_new/Cracks/VA0584201605252673.jpg1027300310900.png,Cracks
1630,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg280980190154.png,Corrosionstain
1845,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217688v0.jpeg2004805455.png,Corrosionstain
2447,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_1.0_3.0_3217721v8.jpeg561209124139.png,Exposedbars
1614,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg5351142122178.png,Corrosionstain
559,../Dataset_new/Cracks/VA0009201711212863.jpg8049201471.png,Cracks
2930,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217725v0.jpeg1253673175656.png,Exposedbars
2955,../Dataset_new/Exposedbars/VA_3.0_0.6_0.8_1.0_1.01_3217655v2.jpeg1581403691644.png,Exposedbars
2412,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_1.0_2.1_3217736v0.jpeg399489226486.png,Exposedbars
2466,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_3.0_9.0_3217726v0.jpeg2923012891120.png,Exposedbars
2578,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217867v1.jpeg610123382833.png,Exposedbars
1397,../Dataset_new/Corrosionstain/MS0217201710161359.jpg9211496154113.png,Corrosionstain
2874,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217881v3.jpeg216731091876.png,Exposedbars
1043,../Dataset_new/Cracks/VA1090201610073012.jpg7900207768.png,Cracks
727,../Dataset_new/Cracks/VA0244201711213209.jpg400188811126.png,Cracks
2880,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217901v1.jpeg891671127145.png,Exposedbars
1186,../Dataset_new/Cracks/VA0046201710311367.jpg931344128237.png,Cracks
1557,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217529v0.jpeg4902708064.png,Corrosionstain
2275,../Dataset_new/Corrosionstain/VA_3.0_1.0_0.5_1.0_1.05_3217594v0.jpeg1141178244283.png,Corrosionstain
1539,../Dataset_new/Corrosionstain/VA_3.0_1.0_1.0_3.0_9.0_3217718v0.jpeg406042123.png,Corrosionstain
158,../Dataset_new/Cracks/VA_2.0_0.6_0.8_1.0_0.96_21830326v2.jpeg757352154727.png,Cracks
2942,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217824v1.jpeg945317179124.png,Exposedbars
2282,../Dataset_new/Corrosionstain/VA_3.0_1.0_0.5_1.0_1.5_3217684v0.jpeg135133914466.png,Corrosionstain
300,../Dataset_new/Cracks/VA0540201711281216.jpg682681618615.png,Cracks
8,../Dataset_new/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140342v0.jpeg57121583131.png,Cracks
1288,../Dataset_new/Cracks/VA_3.0_0.4_0.5_1.0_0.6_3217938v0.jpeg262841072177.png,Cracks
1139,../Dataset_new/Cracks/MS0222201710171497.jpg913293588145.png,Cracks
2371,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_10.0_24.0_3217417v0.jpeg702370322182.png,Exposedbars
532,../Dataset_new/Cracks/MS0327201709302653.jpg3671053215147.png,Cracks
1825,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3218012v0.jpeg8586208754.png,Corrosionstain
2585,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217874v0.jpeg559298461808.png,Exposedbars
729,../Dataset_new/Cracks/VA0245201711233097.jpg7530319563.png,Cracks
3471,../Dataset_new/Spalling/VA_3.0_1.0_0.8_1.0_2.4_3217716v1.jpeg5453369629.png,Spalling
2051,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217697v0.jpeg85391260164.png,Corrosionstain
1568,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217667v0.jpeg40042114369.png,Corrosionstain
159,../Dataset_new/Cracks/VA_2.0_0.6_0.8_1.0_0.96_21830326v3.jpeg788464219886.png,Cracks
2330,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_1.0_2.4_3217955v1.jpeg1223350165481.png,Exposedbars
1359,../Dataset_new/Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140352v1.jpeg76519610397.png,Corrosionstain
2075,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217773v0.jpeg1374711459699.png,Corrosionstain
2548,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217674v5.jpeg314750408336.png,Exposedbars
766,../Dataset_new/Cracks/VA0376201611232860.jpg73033103766.png,Cracks
1168,../Dataset_new/Cracks/MS0363201711021380.jpg1228238549183.png,Cracks
1641,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg148285810646.png,Corrosionstain
931,../Dataset_new/Cracks/VA1062201707203210.jpg1301503496322.png,Cracks
1868,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v0.jpeg2124157476.png,Corrosionstain
2296,../Dataset_new/Exposedbars/MS0217201710161492.jpg490682108177.png,Exposedbars
1504,../Dataset_new/Corrosionstain/VA0595201706021411.jpg1236493133124.png,Corrosionstain
1859,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217921v0.jpeg1213741113153.png,Corrosionstain
3235,../Dataset_new/Spalling/MS0218201710161336.jpg1028479238.png,Spalling
2925,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217573v0.jpeg936612177410.png,Exposedbars
2933,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.63_3217725v1.jpeg587177127365.png,Exposedbars
2080,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217819v1.jpeg330741233302.png,Corrosionstain
2600,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217892v1.jpeg84257277419.png,Exposedbars
1926,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.8_1.0_0.67_3217740v1.jpeg827178103102.png,Corrosionstain
1150,../Dataset_new/Cracks/MS0227201710261382.jpg255698257280.png,Cracks
3212,../Dataset_new/Exposedbars/VA_3.0_1.0_0.5_5.0_7.5_3217541v2.jpeg3149119081279.png,Exposedbars
410,../Dataset_new/Cracks/VA1055201709292255.jpg10210459628.png,Cracks
546,../Dataset_new/Cracks/MS0405201710252827.jpg1077350104564.png,Cracks
272,../Dataset_new/Cracks/VA0166201612061103.jpg610114781027.png,Cracks
3318,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217745v0.jpeg141421308238.png,Spalling
2580,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217868v1.jpeg614609642217.png,Exposedbars
2158,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217956v0.jpeg44207253755.png,Corrosionstain
463,../Dataset_new/Cracks/VA1109201612132296.jpg918623440309.png,Cracks
2570,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3217807v0.jpeg7441632301187.png,Exposedbars
2883,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217901v2.jpeg3126359782.png,Exposedbars
292,../Dataset_new/Cracks/VA0383201611301138.jpg904379391572.png,Cracks
70,../Dataset_new/Cracks/VA_2.0_0.6_0.5_1.0_0.6_84140380v3.jpeg12314675413.png,Cracks
629,../Dataset_new/Cracks/VA0163201612102685.jpg701369305430.png,Cracks
430,../Dataset_new/Cracks/VA1064201705042353.jpg1245375555340.png,Cracks
1176,../Dataset_new/Cracks/VA0005201707181356.jpg3436571436282.png,Cracks
1953,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217544v0.jpeg228155124106.png,Corrosionstain
1339,../Dataset_new/Corrosionstain/VA_2.0_0.4_0.5_1.0_0.4_84140374v0.jpeg1230791250168.png,Corrosionstain
1770,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217938v0.jpeg247480349476.png,Corrosionstain
473,../Dataset_new/Cracks/VA1203201706232280.jpg75852091345.png,Cracks
518,../Dataset_new/Cracks/MS0214201710303198.jpg890650266535.png,Cracks
1873,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v1.jpeg45395137198.png,Corrosionstain
674,../Dataset_new/Cracks/VA0171201612063207.jpg86252541176.png,Cracks
2637,../Dataset_new/Exposedbars/VA_3.0_0.4_0.5_1.0_0.6_3218018v0.jpeg755498446387.png,Exposedbars
2329,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_1.0_2.4_3217955v1.jpeg978271195646.png,Exposedbars
2137,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217945v1.jpeg97884013360.png,Corrosionstain
1777,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217938v0.jpeg649353236227.png,Corrosionstain
1153,../Dataset_new/Cracks/MS0227201710261463.jpg556569266150.png,Cracks
344,../Dataset_new/Cracks/VA1236201703281217.jpg511572231349.png,Cracks
2234,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.44_3217846v0.jpeg274374467313.png,Corrosionstain
105,../Dataset_new/Cracks/VA_3.0_0.4_0.5_1.0_0.6_21442458v0.jpeg233841536397.png,Cracks
29,../Dataset_new/Cracks/VA_2.0_0.4_0.5_1.0_0.4_84140370v0.jpeg898525902123.png,Cracks
225,../Dataset_new/Cracks/MS0381201710261270.jpg1143287640611.png,Cracks
3066,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_0.84_3217462v0.jpeg430563317121.png,Exposedbars
188,../Dataset_new/Cracks/VA_2.0_1.0_0.5_1.0_0.3_21830375v0.jpeg483477524172.png,Cracks
514,../Dataset_new/Cracks/MS0211201710302823.jpg769311197659.png,Cracks
1193,../Dataset_new/Cracks/VA0130201609271314.jpg906613856211.png,Cracks
381,../Dataset_new/Cracks/VA0383201611302233.jpg2302465251.png,Cracks
2360,../Dataset_new/Exposedbars/VA_3.0_1.0_0.8_5.0_12.0_3217577v1.jpeg74958355542.png,Exposedbars
1064,../Dataset_new/Cracks/VA1104201609082711.jpg56815344432.png,Cracks
246,../Dataset_new/Cracks/VA0047201710121065.jpg496514566164.png,Cracks
764,../Dataset_new/Cracks/VA0371201611172956.jpg82225137439.png,Cracks
2196,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217712v0.jpeg85256530298.png,Corrosionstain
336,../Dataset_new/Cracks/VA1100201701041246.jpg451560416723.png,Cracks
83,../Dataset_new/Cracks/VA_2.0_1.0_0.5_1.0_1.0_21830298v1.jpeg15403751468532.png,Cracks
359,../Dataset_new/Cracks/VA0309201706082440.jpg909255205813.png,Cracks
2452,../Dataset_new/Exposedbars/VA_3.0_1.0_1.0_3.0_9.0_3217718v0.jpeg346268123312.png,Exposedbars
1174,../Dataset_new/Cracks/MS0404201710251292.jpg38991470189.png,Cracks
2026,../Dataset_new/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217671v0.jpeg338239358343.png,Corrosionstain
2744,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217583v0.jpeg1104231381444.png,Exposedbars
1653,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217755v0.jpeg108987121115.png,Corrosionstain
1345,../Dataset_new/Corrosionstain/VA_2.0_0.4_0.8_1.0_0.64_84140367v0.jpeg1346858321117.png,Corrosionstain
104,../Dataset_new/Cracks/VA_3.0_0.4_0.5_1.0_0.6_21442455v0.jpeg85081303378.png,Cracks
114,../Dataset_new/Cracks/VA_3.0_0.4_0.5_1.0_0.6_21442464v0.jpeg17151661294.png,Cracks
1657,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217764v1.jpeg650455139254.png,Corrosionstain
1746,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217935v0.jpeg60463207111.png,Corrosionstain
1538,../Dataset_new/Corrosionstain/VA_3.0_1.0_1.0_1.0_3.0_3217721v6.jpeg1191226742.png,Corrosionstain
3361,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217927v1.jpeg95393482426.png,Spalling
1615,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg13681894111.png,Corrosionstain
2778,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217652v0.jpeg6073479480.png,Exposedbars
1889,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217991v0.jpeg617348107124.png,Corrosionstain
3189,../Dataset_new/Exposedbars/VA_3.0_1.0_0.5_1.0_1.5_3217617v1.jpeg16323836305.png,Exposedbars
3143,../Dataset_new/Exposedbars/VA_3.0_0.8_0.5_1.0_1.2_3217911v0.jpeg066130384.png,Exposedbars
2792,../Dataset_new/Exposedbars/VA_3.0_0.6_0.5_1.0_0.9_3217703v0.jpeg608603991015.png,Exposedbars
1671,../Dataset_new/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217859v0.jpeg6945506382.png,Corrosionstain
3313,../Dataset_new/Spalling/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg821103345903.png,Spalling
209,../Dataset_new/Cracks/MS019920171018971.jpg777154321520.png,Cracks
440,../Dataset_new/Cracks/VA1068201705102366.jpg77254606331.png,Cracks
978,../Dataset_new/Cracks/VA1088201610063183.jpg69982501279.png,Cracks
